ts,cdm4160,cjmcu811,sen0219,t3022,mh-z14a,sen0220,s8lp
2021-06-30 05:26:25.011,,3889.0,,,,,
2021-06-30 05:26:25.572,305.0,,,,,,
2021-06-30 05:26:25.628,,,521.0,463.0,-1.0,,
2021-06-30 05:26:26.087,,,,,,407.0,
2021-06-30 05:26:31.039,,3889.0,,,,,
2021-06-30 05:26:32.142,269.0,,,,,,
2021-06-30 05:26:32.660,,,,,,409.0,
2021-06-30 05:26:37.068,,3889.0,,,,,
2021-06-30 05:26:38.712,315.0,,,,,,
2021-06-30 05:26:39.227,,,,,,408.0,
2021-06-30 05:26:41.188,,,803.0,462.0,-1.0,,
2021-06-30 05:26:43.098,,3889.0,,,,,
2021-06-30 05:26:45.281,289.0,,,,,,
2021-06-30 05:26:45.797,,,,,,408.0,
2021-06-30 05:26:49.131,,3889.0,,,,,
2021-06-30 05:26:51.841,316.0,,,,,,
2021-06-30 05:26:52.357,,,,,,407.0,
2021-06-30 05:26:55.162,,3889.0,,,,,
2021-06-30 05:26:56.833,,,571.0,463.0,-1.0,,
2021-06-30 05:26:58.412,292.0,,,,,,
2021-06-30 05:26:58.927,,,,,,406.0,
2021-06-30 05:27:01.193,,3889.0,,,,,
2021-06-30 05:27:04.982,289.0,,,,,,
2021-06-30 05:27:05.497,,,,,,406.0,
2021-06-30 05:27:07.220,,3889.0,,,,,
2021-06-30 05:27:11.553,276.0,,,,,,
2021-06-30 05:27:12.067,,,,,,406.0,
2021-06-30 05:27:12.448,,,821.0,463.0,-1.0,,
2021-06-30 05:27:13.254,,3889.0,,,,,
2021-06-30 05:27:18.122,269.0,,,,,,
2021-06-30 05:27:18.637,,,,,,407.0,
2021-06-30 05:27:19.284,,3889.0,,,,,
2021-06-30 05:27:24.691,328.0,,,,,,
2021-06-30 05:27:25.206,,,,,,407.0,
2021-06-30 05:27:25.316,,3889.0,,,,,
2021-06-30 05:27:28.136,,,721.0,463.0,-1.0,,
2021-06-30 05:27:31.262,289.0,,,,,,
2021-06-30 05:27:31.342,,3889.0,,,,,
2021-06-30 05:27:37.347,,3889.0,,,,,
2021-06-30 05:27:37.832,328.0,,,,,,
2021-06-30 05:27:38.347,,,,,,408.0,
2021-06-30 05:27:43.379,,3889.0,,,,,
2021-06-30 05:27:43.758,,,1025.0,463.0,-1.0,,
2021-06-30 05:27:44.402,292.0,,,,,,
2021-06-30 05:27:44.917,,,,,,408.0,
2021-06-30 05:27:49.410,,3889.0,,,,,
2021-06-30 05:27:50.972,320.0,,,,,,
2021-06-30 05:27:51.487,,,,,,408.0,
2021-06-30 05:27:55.441,,3889.0,,,,,
2021-06-30 05:27:57.532,279.0,,,,,,
2021-06-30 05:27:58.048,,,,,,409.0,
2021-06-30 05:27:59.355,,,703.0,463.0,-1.0,,
2021-06-30 05:28:01.475,,3889.0,,,,,
2021-06-30 05:28:04.092,306.0,,,,,,
2021-06-30 05:28:04.607,,,,,,408.0,
2021-06-30 05:28:07.502,,3889.0,,,,,
2021-06-30 05:28:10.651,290.0,,,,,,
2021-06-30 05:28:11.167,,,,,,409.0,
2021-06-30 05:28:13.535,,3889.0,,,,,
2021-06-30 05:28:15.114,,,953.0,464.0,-1.0,,
2021-06-30 05:28:17.212,317.0,,,,,,
2021-06-30 05:28:17.727,,,,,,410.0,
2021-06-30 05:28:19.569,,3889.0,,,,,
2021-06-30 05:28:23.772,291.0,,,,,,
2021-06-30 05:28:24.287,,,,,,410.0,
2021-06-30 05:28:25.606,,3889.0,,,,,
2021-06-30 05:28:30.343,317.0,,,,,,
2021-06-30 05:28:30.808,,,703.0,464.0,-1.0,,
2021-06-30 05:28:30.859,,,,,,407.0,
2021-06-30 05:28:31.638,,3889.0,,,,,
2021-06-30 05:28:36.912,289.0,,,,,,
2021-06-30 05:28:37.427,,,,,,407.0,
2021-06-30 05:28:37.669,,3889.0,,,,,
2021-06-30 05:28:43.471,304.0,,,,,,
2021-06-30 05:28:43.697,,3889.0,,,,,
2021-06-30 05:28:46.367,,,903.0,464.0,-1.0,,
2021-06-30 05:28:49.700,,3889.0,,,,,
2021-06-30 05:28:50.031,271.0,,,,,,
2021-06-30 05:28:50.546,,,,,,406.0,
2021-06-30 05:28:55.727,,3889.0,,,,,
2021-06-30 05:28:56.601,317.0,,,,,,
2021-06-30 05:28:57.117,,,,,,406.0,
2021-06-30 05:29:01.766,,3889.0,,,,,
2021-06-30 05:29:02.307,,,531.0,464.0,-1.0,,
2021-06-30 05:29:03.161,286.0,,,,,,
2021-06-30 05:29:03.677,,,,,,406.0,
2021-06-30 05:29:07.799,,3889.0,,,,,
2021-06-30 05:29:09.732,316.0,,,,,,
2021-06-30 05:29:10.246,,,,,,407.0,
2021-06-30 05:29:13.828,,3889.0,,,,,
2021-06-30 05:29:16.302,289.0,,,,,,
2021-06-30 05:29:16.817,,,,,,407.0,
2021-06-30 05:29:17.894,,,834.0,465.0,-1.0,,
2021-06-30 05:29:19.864,,3889.0,,,,,
2021-06-30 05:29:22.861,314.0,,,,,,
2021-06-30 05:29:23.377,,,,,,406.0,
2021-06-30 05:29:25.889,,3889.0,,,,,
2021-06-30 05:29:29.441,277.0,,,,,,
2021-06-30 05:29:29.957,,,,,,407.0,
2021-06-30 05:29:31.919,,3889.0,,,,,
2021-06-30 05:29:35.977,,,531.0,466.0,-1.0,,
2021-06-30 05:29:36.015,295.0,,,,,,
2021-06-30 05:29:36.528,,,,,,408.0,
2021-06-30 05:29:37.956,,3889.0,,,,,
2021-06-30 05:29:42.581,285.0,,,,,,
2021-06-30 05:29:43.097,,,,,,408.0,
2021-06-30 05:29:43.981,,3889.0,,,,,
2021-06-30 05:29:49.152,292.0,,,,,,
2021-06-30 05:29:49.667,,,,,,409.0,
2021-06-30 05:29:50.016,,3889.0,,,,,
2021-06-30 05:29:51.570,,,521.0,466.0,-1.0,,
2021-06-30 05:29:55.722,294.0,,,,,,
2021-06-30 05:29:56.045,,3889.0,,,,,
2021-06-30 05:30:02.048,,3889.0,,,,,
2021-06-30 05:30:02.283,293.0,,,,,,
2021-06-30 05:30:02.797,,,,,,408.0,
2021-06-30 05:30:07.393,,,843.0,465.0,-1.0,,
2021-06-30 05:30:08.084,,3889.0,,,,,
2021-06-30 05:30:08.851,292.0,,,,,,
2021-06-30 05:30:09.367,,,,,,406.0,
2021-06-30 05:30:14.113,,3889.0,,,,,
2021-06-30 05:30:15.421,273.0,,,,,,
2021-06-30 05:30:15.938,,,,,,406.0,
2021-06-30 05:30:20.142,,3889.0,,,,,
2021-06-30 05:30:21.981,309.0,,,,,,
2021-06-30 05:30:22.497,,,,,,406.0,
2021-06-30 05:30:23.068,,,671.0,463.0,-1.0,,
2021-06-30 05:30:26.172,,3889.0,,,,,
2021-06-30 05:30:28.551,286.0,,,,,,
2021-06-30 05:30:29.067,,,,,,406.0,
2021-06-30 05:30:32.200,,3889.0,,,,,
2021-06-30 05:30:35.125,321.0,,,,,,
2021-06-30 05:30:35.638,,,,,,407.0,
2021-06-30 05:30:38.227,,3889.0,,,,,
2021-06-30 05:30:38.661,,,803.0,463.0,-1.0,,
2021-06-30 05:30:41.692,290.0,,,,,,
2021-06-30 05:30:42.207,,,,,,407.0,
2021-06-30 05:30:44.261,,3889.0,,,,,
2021-06-30 05:30:48.261,321.0,,,,,,
2021-06-30 05:30:48.777,,,,,,407.0,
2021-06-30 05:30:50.290,,3889.0,,,,,
2021-06-30 05:30:54.831,292.0,,,,,,
2021-06-30 05:30:55.347,,,,,,407.0,
2021-06-30 05:30:56.322,,3889.0,,,,,
2021-06-30 05:30:56.768,,,653.0,462.0,-1.0,,
2021-06-30 05:31:01.392,305.0,,,,,,
2021-06-30 05:31:01.907,,,,,,407.0,
2021-06-30 05:31:02.352,,3889.0,,,,,
2021-06-30 05:31:07.951,273.0,,,,,,
2021-06-30 05:31:08.385,,3889.0,,,,,
2021-06-30 05:31:12.351,,,721.0,462.0,-1.0,,
2021-06-30 05:31:14.387,,3889.0,,,,,
2021-06-30 05:31:14.511,309.0,,,,,,
2021-06-30 05:31:15.027,,,,,,408.0,
2021-06-30 05:31:20.417,,3889.0,,,,,
2021-06-30 05:31:21.071,292.0,,,,,,
2021-06-30 05:31:21.587,,,,,,408.0,
2021-06-30 05:31:26.453,,3889.0,,,,,
2021-06-30 05:31:27.631,315.0,,,,,,
2021-06-30 05:31:27.906,,,1115.0,462.0,-1.0,,
2021-06-30 05:31:28.146,,,,,,408.0,
2021-06-30 05:31:32.487,,3889.0,,,,,
2021-06-30 05:31:34.191,290.0,,,,,,
2021-06-30 05:31:34.707,,,,,,409.0,
2021-06-30 05:31:38.520,,3889.0,,,,,
2021-06-30 05:31:40.763,316.0,,,,,,
2021-06-30 05:31:41.277,,,,,,408.0,
2021-06-30 05:31:43.470,,,681.0,463.0,-1.0,,
2021-06-30 05:31:44.549,,3873.0,,,,,
2021-06-30 05:31:47.339,278.0,,,,,,
2021-06-30 05:31:47.852,,,,,,407.0,
2021-06-30 05:31:50.578,,3889.0,,,,,
2021-06-30 05:31:53.901,299.0,,,,,,
2021-06-30 05:31:54.417,,,,,,409.0,
2021-06-30 05:31:56.613,,3889.0,,,,,
2021-06-30 05:31:59.042,,,962.0,464.0,-1.0,,
2021-06-30 05:32:00.472,280.0,,,,,,
2021-06-30 05:32:00.988,,,,,,409.0,
2021-06-30 05:32:02.644,,3889.0,,,,,
2021-06-30 05:32:07.031,319.0,,,,,,
2021-06-30 05:32:07.547,,,,,,409.0,
2021-06-30 05:32:08.675,,3889.0,,,,,
2021-06-30 05:32:13.608,286.0,,,,,,
2021-06-30 05:32:14.122,,,,,,409.0,
2021-06-30 05:32:14.615,,,581.0,464.0,-1.0,,
2021-06-30 05:32:14.705,,3889.0,,,,,
2021-06-30 05:32:20.171,316.0,,,,,,
2021-06-30 05:32:20.687,,,,,,408.0,
2021-06-30 05:32:20.735,,3889.0,,,,,
2021-06-30 05:32:26.742,290.0,,,,,,
2021-06-30 05:32:26.775,,3889.0,,,,,
2021-06-30 05:32:30.169,,,834.0,465.0,-1.0,,
2021-06-30 05:32:32.772,,3889.0,,,,,
2021-06-30 05:32:33.302,302.0,,,,,,
2021-06-30 05:32:33.817,,,,,,409.0,
2021-06-30 05:32:38.802,,3889.0,,,,,
2021-06-30 05:32:39.872,278.0,,,,,,
2021-06-30 05:32:40.387,,,,,,410.0,
2021-06-30 05:32:44.837,,3889.0,,,,,
2021-06-30 05:32:45.729,,,562.0,464.0,-1.0,,
2021-06-30 05:32:46.442,285.0,,,,,,
2021-06-30 05:32:46.957,,,,,,410.0,
2021-06-30 05:32:50.866,,3873.0,,,,,
2021-06-30 05:32:53.012,290.0,,,,,,
2021-06-30 05:32:53.527,,,,,,409.0,
2021-06-30 05:32:56.898,,3889.0,,,,,
2021-06-30 05:32:59.583,289.0,,,,,,
2021-06-30 05:33:00.097,,,,,,409.0,
2021-06-30 05:33:01.711,,,912.0,463.0,-1.0,,
2021-06-30 05:33:02.932,,3889.0,,,,,
2021-06-30 05:33:06.151,289.0,,,,,,
2021-06-30 05:33:06.667,,,,,,409.0,
2021-06-30 05:33:08.964,,3889.0,,,,,
2021-06-30 05:33:12.722,289.0,,,,,,
2021-06-30 05:33:13.237,,,,,,410.0,
2021-06-30 05:33:14.997,,3889.0,,,,,
2021-06-30 05:33:17.271,,,600.0,464.0,-1.0,,
2021-06-30 05:33:19.292,313.0,,,,,,
2021-06-30 05:33:19.806,,,,,,409.0,
2021-06-30 05:33:21.031,,3889.0,,,,,
2021-06-30 05:33:25.861,276.0,,,,,,
2021-06-30 05:33:26.377,,,,,,408.0,
2021-06-30 05:33:27.056,,3889.0,,,,,
2021-06-30 05:33:32.431,304.0,,,,,,
2021-06-30 05:33:32.946,,,,,,407.0,
2021-06-30 05:33:33.091,,3889.0,,,,,
2021-06-30 05:33:35.478,,,1106.0,464.0,-1.0,,
2021-06-30 05:33:38.991,289.0,,,,,,
2021-06-30 05:33:39.119,,3889.0,,,,,
2021-06-30 05:33:45.126,,3889.0,,,,,
2021-06-30 05:33:45.551,320.0,,,,,,
2021-06-30 05:33:46.067,,,,,,407.0,
2021-06-30 05:33:51.152,,3889.0,,,,,
2021-06-30 05:33:51.248,,,953.0,463.0,-1.0,,
2021-06-30 05:33:52.121,291.0,,,,,,
2021-06-30 05:33:52.637,,,,,,406.0,
2021-06-30 05:33:57.181,,3889.0,,,,,
2021-06-30 05:33:58.691,318.0,,,,,,
2021-06-30 05:33:59.207,,,,,,407.0,
2021-06-30 05:34:03.215,,3889.0,,,,,
2021-06-30 05:34:05.251,280.0,,,,,,
2021-06-30 05:34:05.767,,,,,,407.0,
2021-06-30 05:34:06.868,,,521.0,465.0,-1.0,,
2021-06-30 05:34:09.245,,3889.0,,,,,
2021-06-30 05:34:11.822,299.0,,,,,,
2021-06-30 05:34:12.337,,,,,,408.0,
2021-06-30 05:34:15.276,,3889.0,,,,,
2021-06-30 05:34:18.391,272.0,,,,,,
2021-06-30 05:34:18.907,,,,,,407.0,
2021-06-30 05:34:21.304,,3889.0,,,,,
2021-06-30 05:34:22.469,,,1065.0,464.0,-1.0,,
2021-06-30 05:34:24.951,313.0,,,,,,
2021-06-30 05:34:25.466,,,,,,408.0,
2021-06-30 05:34:27.330,,3889.0,,,,,
2021-06-30 05:34:31.521,290.0,,,,,,
2021-06-30 05:34:32.037,,,,,,407.0,
2021-06-30 05:34:33.365,,3889.0,,,,,
2021-06-30 05:34:38.091,314.0,,,,,,
2021-06-30 05:34:38.606,,,,,,407.0,
2021-06-30 05:34:39.394,,3873.0,,,,,
2021-06-30 05:34:40.559,,,662.0,463.0,-1.0,,
2021-06-30 05:34:44.661,291.0,,,,,,
2021-06-30 05:34:45.176,,,,,,407.0,
2021-06-30 05:34:45.429,,3873.0,,,,,
2021-06-30 05:34:51.231,306.0,,,,,,
2021-06-30 05:34:51.461,,3889.0,,,,,
2021-06-30 05:34:56.117,,,871.0,461.0,-1.0,,
2021-06-30 05:34:57.463,,3889.0,,,,,
2021-06-30 05:34:57.791,275.0,,,,,,
2021-06-30 05:34:58.306,,,,,,407.0,
2021-06-30 05:35:03.492,,3873.0,,,,,
2021-06-30 05:35:04.351,298.0,,,,,,
2021-06-30 05:35:04.866,,,,,,407.0,
2021-06-30 05:35:09.522,,3873.0,,,,,
2021-06-30 05:35:10.921,289.0,,,,,,
2021-06-30 05:35:11.436,,,,,,406.0,
2021-06-30 05:35:11.829,,,521.0,460.0,-1.0,,
2021-06-30 05:35:15.554,,3873.0,,,,,
2021-06-30 05:35:17.481,314.0,,,,,,
2021-06-30 05:35:17.996,,,,,,407.0,
2021-06-30 05:35:21.588,,3873.0,,,,,
2021-06-30 05:35:24.051,291.0,,,,,,
2021-06-30 05:35:24.566,,,,,,407.0,
2021-06-30 05:35:27.478,,,1025.0,460.0,-1.0,,
2021-06-30 05:35:27.618,,3873.0,,,,,
2021-06-30 05:35:30.611,316.0,,,,,,
2021-06-30 05:35:31.126,,,,,,408.0,
2021-06-30 05:35:33.648,,3873.0,,,,,
2021-06-30 05:35:37.181,283.0,,,,,,
2021-06-30 05:35:37.696,,,,,,406.0,
2021-06-30 05:35:39.680,,3873.0,,,,,
2021-06-30 05:35:43.089,,,681.0,460.0,-1.0,,
2021-06-30 05:35:43.741,279.0,,,,,,
2021-06-30 05:35:44.257,,,,,,405.0,
2021-06-30 05:35:45.713,,3873.0,,,,,
2021-06-30 05:35:50.301,268.0,,,,,,
2021-06-30 05:35:50.817,,,,,,405.0,
2021-06-30 05:35:51.740,,3873.0,,,,,
2021-06-30 05:35:56.872,290.0,,,,,,
2021-06-30 05:35:57.387,,,,,,405.0,
2021-06-30 05:35:57.770,,3873.0,,,,,
2021-06-30 05:35:58.659,,,934.0,461.0,-1.0,,
2021-06-30 05:36:03.441,290.0,,,,,,
2021-06-30 05:36:03.803,,3873.0,,,,,
2021-06-30 05:36:09.806,,3889.0,,,,,
2021-06-30 05:36:10.011,290.0,,,,,,
2021-06-30 05:36:10.527,,,,,,405.0,
2021-06-30 05:36:14.255,,,671.0,461.0,-1.0,,
2021-06-30 05:36:15.840,,3873.0,,,,,
2021-06-30 05:36:16.581,325.0,,,,,,
2021-06-30 05:36:17.096,,,,,,405.0,
2021-06-30 05:36:21.870,,3889.0,,,,,
2021-06-30 05:36:23.151,282.0,,,,,,
2021-06-30 05:36:23.667,,,,,,406.0,
2021-06-30 05:36:27.902,,3873.0,,,,,
2021-06-30 05:36:29.721,309.0,,,,,,
2021-06-30 05:36:29.812,,,925.0,461.0,-1.0,,
2021-06-30 05:36:30.237,,,,,,405.0,
2021-06-30 05:36:33.932,,3889.0,,,,,
2021-06-30 05:36:36.293,267.0,,,,,,
2021-06-30 05:36:36.807,,,,,,405.0,
2021-06-30 05:36:39.961,,3889.0,,,,,
2021-06-30 05:36:42.861,319.0,,,,,,
2021-06-30 05:36:43.377,,,,,,406.0,
2021-06-30 05:36:45.510,,,550.0,460.0,-1.0,,
2021-06-30 05:36:45.991,,3873.0,,,,,
2021-06-30 05:36:49.432,290.0,,,,,,
2021-06-30 05:36:49.946,,,,,,406.0,
2021-06-30 05:36:52.030,,3873.0,,,,,
2021-06-30 05:36:55.991,318.0,,,,,,
2021-06-30 05:36:56.507,,,,,,406.0,
2021-06-30 05:36:58.063,,3873.0,,,,,
2021-06-30 05:37:01.407,,,953.0,460.0,-1.0,,
2021-06-30 05:37:02.551,290.0,,,,,,
2021-06-30 05:37:03.066,,,,,,406.0,
2021-06-30 05:37:04.093,,3873.0,,,,,
2021-06-30 05:37:09.121,311.0,,,,,,
2021-06-30 05:37:09.637,,,,,,406.0,
2021-06-30 05:37:10.123,,3873.0,,,,,
2021-06-30 05:37:15.691,278.0,,,,,,
2021-06-30 05:37:16.154,,3873.0,,,,,
2021-06-30 05:37:17.034,,,1065.0,460.0,-1.0,,
2021-06-30 05:37:22.156,,3873.0,,,,,
2021-06-30 05:37:22.262,293.0,,,,,,
2021-06-30 05:37:22.777,,,,,,406.0,
2021-06-30 05:37:28.185,,3873.0,,,,,
2021-06-30 05:37:28.824,292.0,,,,,,
2021-06-30 05:37:29.337,,,,,,407.0,
2021-06-30 05:37:32.642,,,662.0,460.0,-1.0,,
2021-06-30 05:37:34.214,,3889.0,,,,,
2021-06-30 05:37:35.393,317.0,,,,,,
2021-06-30 05:37:35.907,,,,,,407.0,
2021-06-30 05:37:40.245,,3873.0,,,,,
2021-06-30 05:37:41.961,292.0,,,,,,
2021-06-30 05:37:42.477,,,,,,407.0,
2021-06-30 05:37:46.276,,3873.0,,,,,
2021-06-30 05:37:48.249,,,993.0,461.0,-1.0,,
2021-06-30 05:37:48.521,316.0,,,,,,
2021-06-30 05:37:49.036,,,,,,407.0,
2021-06-30 05:37:52.306,,3873.0,,,,,
2021-06-30 05:37:55.082,286.0,,,,,,
2021-06-30 05:37:55.597,,,,,,407.0,
2021-06-30 05:37:58.339,,3889.0,,,,,
2021-06-30 05:38:01.641,302.0,,,,,,
2021-06-30 05:38:02.156,,,,,,405.0,
2021-06-30 05:38:04.333,,,662.0,461.0,-1.0,,
2021-06-30 05:38:04.368,,3889.0,,,,,
2021-06-30 05:38:08.201,264.0,,,,,,
2021-06-30 05:38:08.717,,,,,,404.0,
2021-06-30 05:38:10.404,,3889.0,,,,,
2021-06-30 05:38:14.761,317.0,,,,,,
2021-06-30 05:38:15.277,,,,,,403.0,
2021-06-30 05:38:16.435,,3873.0,,,,,
2021-06-30 05:38:20.167,,,521.0,462.0,-1.0,,
2021-06-30 05:38:21.331,294.0,,,,,,
2021-06-30 05:38:21.847,,,,,,404.0,
2021-06-30 05:38:22.466,,3873.0,,,,,
2021-06-30 05:38:27.891,315.0,,,,,,
2021-06-30 05:38:28.407,,,,,,403.0,
2021-06-30 05:38:28.500,,3848.0,,,,,
2021-06-30 05:38:34.464,291.0,,,,,,
2021-06-30 05:38:34.539,,3848.0,,,,,
2021-06-30 05:38:35.708,,,793.0,461.0,-1.0,,
2021-06-30 05:38:40.540,,3848.0,,,,,
2021-06-30 05:38:41.022,289.0,,,,,,
2021-06-30 05:38:41.537,,,,,,404.0,
2021-06-30 05:38:46.573,,3848.0,,,,,
2021-06-30 05:38:47.592,277.0,,,,,,
2021-06-30 05:38:48.107,,,,,,406.0,
2021-06-30 05:38:51.269,,,521.0,461.0,-1.0,,
2021-06-30 05:38:52.608,,3848.0,,,,,
2021-06-30 05:38:54.151,269.0,,,,,,
2021-06-30 05:38:54.667,,,,,,407.0,
2021-06-30 05:38:58.646,,3848.0,,,,,
2021-06-30 05:39:00.712,290.0,,,,,,
2021-06-30 05:39:01.227,,,,,,408.0,
2021-06-30 05:39:04.672,,3873.0,,,,,
2021-06-30 05:39:06.936,,,1115.0,463.0,-1.0,,
2021-06-30 05:39:07.285,291.0,,,,,,
2021-06-30 05:39:07.797,,,,,,407.0,
2021-06-30 05:39:10.703,,3848.0,,,,,
2021-06-30 05:39:13.852,330.0,,,,,,
2021-06-30 05:39:14.367,,,,,,407.0,
2021-06-30 05:39:16.735,,3848.0,,,,,
2021-06-30 05:39:20.422,292.0,,,,,,
2021-06-30 05:39:20.937,,,,,,406.0,
2021-06-30 05:39:22.580,,,812.0,464.0,-1.0,,
2021-06-30 05:39:22.773,,3848.0,,,,,
2021-06-30 05:39:26.995,321.0,,,,,,
2021-06-30 05:39:27.508,,,,,,406.0,
2021-06-30 05:39:28.810,,3848.0,,,,,
2021-06-30 05:39:33.552,278.0,,,,,,
2021-06-30 05:39:34.067,,,,,,405.0,
2021-06-30 05:39:34.841,,3848.0,,,,,
2021-06-30 05:39:38.184,,,640.0,465.0,-1.0,,
2021-06-30 05:39:40.111,302.0,,,,,,
2021-06-30 05:39:40.627,,,,,,405.0,
2021-06-30 05:39:40.872,,3848.0,,,,,
2021-06-30 05:39:46.682,290.0,,,,,,
2021-06-30 05:39:46.905,,3848.0,,,,,
2021-06-30 05:39:52.904,,3848.0,,,,,
2021-06-30 05:39:53.241,322.0,,,,,,
2021-06-30 05:39:53.757,,,,,,404.0,
2021-06-30 05:39:53.792,,,943.0,464.0,-1.0,,
2021-06-30 05:39:58.937,,3873.0,,,,,
2021-06-30 05:39:59.812,294.0,,,,,,
2021-06-30 05:40:00.327,,,,,,403.0,
2021-06-30 05:40:04.968,,3873.0,,,,,
2021-06-30 05:40:06.382,320.0,,,,,,
2021-06-30 05:40:06.897,,,,,,403.0,
2021-06-30 05:40:09.555,,,703.0,463.0,-1.0,,
2021-06-30 05:40:10.999,,3848.0,,,,,
2021-06-30 05:40:12.941,294.0,,,,,,
2021-06-30 05:40:13.459,,,,,,403.0,
2021-06-30 05:40:17.028,,3873.0,,,,,
2021-06-30 05:40:19.512,304.0,,,,,,
2021-06-30 05:40:20.027,,,,,,404.0,
2021-06-30 05:40:23.061,,3873.0,,,,,
2021-06-30 05:40:25.207,,,943.0,463.0,-1.0,,
2021-06-30 05:40:26.082,273.0,,,,,,
2021-06-30 05:40:26.598,,,,,,404.0,
2021-06-30 05:40:29.092,,3873.0,,,,,
2021-06-30 05:40:32.642,313.0,,,,,,
2021-06-30 05:40:33.157,,,,,,404.0,
2021-06-30 05:40:35.120,,3873.0,,,,,
2021-06-30 05:40:39.212,293.0,,,,,,
2021-06-30 05:40:39.728,,,,,,404.0,
2021-06-30 05:40:40.791,,,621.0,463.0,-1.0,,
2021-06-30 05:40:41.151,,3873.0,,,,,
2021-06-30 05:40:45.782,316.0,,,,,,
2021-06-30 05:40:46.297,,,,,,405.0,
2021-06-30 05:40:47.189,,3873.0,,,,,
2021-06-30 05:40:52.352,293.0,,,,,,
2021-06-30 05:40:52.868,,,,,,404.0,
2021-06-30 05:40:53.217,,3873.0,,,,,
2021-06-30 05:40:56.343,,,1143.0,462.0,-1.0,,
2021-06-30 05:40:58.912,317.0,,,,,,
2021-06-30 05:40:59.247,,3873.0,,,,,
2021-06-30 05:41:05.250,,3873.0,,,,,
2021-06-30 05:41:05.482,279.0,,,,,,
2021-06-30 05:41:05.998,,,,,,403.0,
2021-06-30 05:41:11.279,,3873.0,,,,,
2021-06-30 05:41:11.949,,,521.0,462.0,-1.0,,
2021-06-30 05:41:12.052,298.0,,,,,,
2021-06-30 05:41:12.568,,,,,,404.0,
2021-06-30 05:41:17.303,,3873.0,,,,,
2021-06-30 05:41:18.622,281.0,,,,,,
2021-06-30 05:41:19.138,,,,,,405.0,
2021-06-30 05:41:23.333,,3873.0,,,,,
2021-06-30 05:41:25.192,319.0,,,,,,
2021-06-30 05:41:25.708,,,,,,405.0,
2021-06-30 05:41:27.567,,,962.0,461.0,-1.0,,
2021-06-30 05:41:29.362,,3873.0,,,,,
2021-06-30 05:41:31.762,295.0,,,,,,
2021-06-30 05:41:32.278,,,,,,406.0,
2021-06-30 05:41:35.392,,3873.0,,,,,
2021-06-30 05:41:38.332,296.0,,,,,,
2021-06-30 05:41:38.848,,,,,,406.0,
2021-06-30 05:41:41.420,,3873.0,,,,,
2021-06-30 05:41:43.332,,,793.0,461.0,-1.0,,
2021-06-30 05:41:44.904,300.0,,,,,,
2021-06-30 05:41:45.418,,,,,,404.0,
2021-06-30 05:41:47.454,,3873.0,,,,,
2021-06-30 05:41:51.472,278.0,,,,,,
2021-06-30 05:41:51.988,,,,,,403.0,
2021-06-30 05:41:53.483,,3873.0,,,,,
2021-06-30 05:41:58.043,311.0,,,,,,
2021-06-30 05:41:58.558,,,,,,403.0,
2021-06-30 05:41:58.980,,,671.0,462.0,-1.0,,
2021-06-30 05:41:59.513,,3873.0,,,,,
2021-06-30 05:42:04.613,281.0,,,,,,
2021-06-30 05:42:05.128,,,,,,403.0,
2021-06-30 05:42:05.546,,3873.0,,,,,
2021-06-30 05:42:11.182,330.0,,,,,,
2021-06-30 05:42:11.578,,3889.0,,,,,
2021-06-30 05:42:14.604,,,884.0,462.0,-1.0,,
2021-06-30 05:42:17.581,,3873.0,,,,,
2021-06-30 05:42:17.754,296.0,,,,,,
2021-06-30 05:42:18.268,,,,,,405.0,
2021-06-30 05:42:23.605,,3889.0,,,,,
2021-06-30 05:42:24.323,322.0,,,,,,
2021-06-30 05:42:24.838,,,,,,404.0,
2021-06-30 05:42:29.636,,3889.0,,,,,
2021-06-30 05:42:30.194,,,621.0,463.0,-1.0,,
2021-06-30 05:42:30.893,293.0,,,,,,
2021-06-30 05:42:31.408,,,,,,403.0,
2021-06-30 05:42:35.671,,3889.0,,,,,
2021-06-30 05:42:37.463,309.0,,,,,,
2021-06-30 05:42:37.978,,,,,,403.0,
2021-06-30 05:42:41.700,,3889.0,,,,,
2021-06-30 05:42:44.023,276.0,,,,,,
2021-06-30 05:42:44.539,,,,,,401.0,
2021-06-30 05:42:45.788,,,934.0,464.0,-1.0,,
2021-06-30 05:42:47.733,,3889.0,,,,,
2021-06-30 05:42:50.583,304.0,,,,,,
2021-06-30 05:42:51.098,,,,,,402.0,
2021-06-30 05:42:53.765,,3889.0,,,,,
2021-06-30 05:42:57.153,295.0,,,,,,
2021-06-30 05:42:57.670,,,,,,403.0,
2021-06-30 05:42:59.794,,3889.0,,,,,
2021-06-30 05:43:01.826,,,943.0,463.0,-1.0,,
2021-06-30 05:43:03.723,321.0,,,,,,
2021-06-30 05:43:04.238,,,,,,404.0,
2021-06-30 05:43:05.820,,3889.0,,,,,
2021-06-30 05:43:10.300,295.0,,,,,,
2021-06-30 05:43:10.816,,,,,,403.0,
2021-06-30 05:43:11.849,,3873.0,,,,,
2021-06-30 05:43:16.862,320.0,,,,,,
2021-06-30 05:43:17.378,,,,,,403.0,
2021-06-30 05:43:17.402,,,681.0,464.0,-1.0,,
2021-06-30 05:43:17.878,,3873.0,,,,,
2021-06-30 05:43:23.423,283.0,,,,,,
2021-06-30 05:43:23.907,,3889.0,,,,,
